Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
57	-93.825905	7.76398	-79.90301	-111.769714	-55.066658	4.6581297	-47.945545	-61.54872	100.0	100.0	285000	-25.069895	7.8825846	30.942358	-70.99813	-25.070917	7.880335	38.33374	-74.991936	-24.636223	7.73276	1.1511304	-75.53763	-0.8067831	4.9449334	47.75412	-15.164626	23.067465	1.7533238	1.7183207	1.0560025	3255.4786655902863
58	-92.978645	8.087536	-73.875656	-108.63966	-43.739525	6.058648	-35.057182	-52.123047	100.0	100.0	290000	-24.932938	7.8561983	36.280014	-75.5587	-24.933638	7.857339	29.006914	-79.813446	-24.494364	7.685012	8.149343	-81.27513	-0.72054887	4.9565344	49.46346	-16.404377	22.882635	1.7017531	1.6726453	1.0230576	3313.0910501480103
59	-91.52217	8.460079	-73.811386	-111.93735	-44.88903	6.144003	-36.316357	-53.45376	100.0	100.0	295000	-24.823055	8.021338	54.345356	-69.45783	-24.8235	8.023909	54.324974	-82.7273	-24.38176	7.8805	2.4954238	-71.24446	-0.9007609	4.74192	48.064236	-13.960046	22.93971	1.7197391	1.686851	0.95040184	3370.508927345276
60	-93.63692	7.360015	-81.41818	-108.74087	-47.797443	5.735241	-39.74583	-56.08534	100.0	100.0	300000	-24.993711	8.088528	43.02807	-69.24977	-24.994568	8.085121	32.34749	-71.20127	-24.585411	7.9389744	5.617654	-74.66298	-0.6165299	5.163556	45.91796	-14.948834	22.870865	1.7630215	1.7471511	0.9810482	3428.2285261154175
61	-93.11161	8.434367	-67.70524	-107.16311	-45.703728	6.0567536	-37.12675	-54.15917	100.0	100.0	305000	-25.390564	7.895641	44.789	-78.63199	-25.391302	7.8949842	35.41772	-79.65742	-24.950716	7.7551413	2.0657597	-78.13901	-0.5816697	5.2166486	45.140343	-13.758625	23.175184	1.8446482	1.8191799	0.9951051	3487.293852329254
62	-91.83433	7.0130506	-78.97376	-108.57796	-47.707928	6.387167	-38.15228	-56.38621	100.0	100.0	310000	-25.033852	7.9903355	37.815247	-70.25452	-25.0337	7.995056	49.411377	-77.982666	-24.605013	7.8557367	8.521878	-73.73253	-0.72693086	5.061663	42.578056	-14.917767	22.956854	1.792807	1.761954	0.96974766	3547.7983474731445
63	-90.01783	7.09032	-77.23411	-108.75182	-45.71594	6.4691486	-37.46137	-54.602024	100.0	100.0	315000	-24.92089	8.187548	28.152695	-69.52939	-24.921206	8.189257	32.230045	-70.95331	-24.487123	8.057712	3.4406981	-72.84186	-0.73580784	4.945602	51.481976	-14.989447	22.80923	1.8192903	1.8009596	1.0114326	3607.4082930088043
64	-90.23075	7.0622993	-73.40998	-108.44726	-45.875324	6.876191	-35.275208	-54.298485	100.0	100.0	320000	-24.615643	8.347588	28.735798	-77.30252	-24.616558	8.347556	31.10212	-79.40609	-24.176598	8.227271	9.602659	-80.46077	-0.8615139	4.88572	46.55757	-15.682717	22.608036	1.7486348	1.737211	0.9130662	3668.227762937546
65	-91.6742	7.7547126	-75.32754	-111.16746	-44.99447	6.2103686	-35.16116	-53.04455	100.0	100.0	325000	-24.280579	8.41808	31.69385	-85.96593	-24.280857	8.420424	37.289936	-87.32053	-23.81517	8.294886	13.547828	-82.893845	-0.9398634	4.857607	51.342003	-14.35401	22.28708	1.7397035	1.6969826	0.98194784	3727.758101940155
66	-92.44475	8.258488	-73.08727	-111.99891	-44.708836	6.217808	-36.02627	-53.33048	100.0	100.0	330000	-24.098394	8.3363695	49.329205	-81.33496	-24.09877	8.33715	43.952763	-87.842476	-23.653574	8.229824	7.934874	-92.30102	-0.9622815	4.8876243	53.794952	-15.353237	22.12128	1.6520745	1.6325654	0.92188925	3787.6290969848633
67	-92.62748	7.2587805	-76.64283	-108.950836	-46.717815	6.2524962	-36.576527	-54.877876	100.0	100.0	335000	-23.682295	8.199121	40.763927	-83.96809	-23.682854	8.197585	61.77295	-78.68981	-23.217712	8.057545	14.865601	-81.3919	-1.136928	4.63687	57.63421	-13.683865	21.876255	1.5627196	1.5788629	0.84951603	3846.346225500107
68	-91.73947	7.8291035	-70.35913	-111.25555	-43.471893	6.1686873	-34.54458	-52.033146	100.0	100.0	340000	-23.615988	8.229955	34.50412	-81.10796	-23.616718	8.227057	31.17429	-82.47468	-23.174448	8.131089	6.0769567	-84.359634	-1.0109085	4.750724	50.541283	-14.100539	21.720253	1.6025143	1.5891931	0.8931959	3906.1536135673523
69	-91.508835	7.8378797	-74.38795	-113.91642	-47.65769	5.743362	-38.56797	-54.756348	100.0	100.0	345000	-23.669342	8.486788	39.397095	-79.399704	-23.670177	8.4848	38.660923	-82.35045	-23.233564	8.390655	4.5362387	-84.62066	-1.0655637	4.7357492	44.81347	-13.892861	21.787628	1.6478051	1.6521871	0.9504344	3966.009253025055
70	-90.86136	7.770536	-75.26553	-109.46177	-45.505684	6.5067644	-36.09187	-54.05909	100.0	100.0	350000	-23.874054	8.570698	33.71391	-81.62644	-23.87425	8.575383	51.227627	-80.02243	-23.40827	8.459816	9.671322	-79.540565	-0.97856206	4.71906	53.56343	-15.680302	21.947533	1.7018187	1.6589082	0.92300713	4025.8038625717163
