Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
49	28.245499	2.1710837	31.069218	25.602798	38.89279	2.2046921	41.34112	35.946404	1000.0	1000.0	245000	24.45883	4.6728206	54.979534	19.359344	24.458836	4.672784	55.311035	19.410667	24.694733	4.6919174	55.60414	19.780058	-1.2261493	0.5418752	3.0659149	-8.364813	-24.724522	0.0036402016	0.003711695	0.009976921	3628.46839261055
50	31.75954	2.087126	34.94012	29.413612	37.342213	1.7098348	39.36787	34.999825	1000.0	1000.0	250000	24.466015	4.6726165	56.457577	19.49726	24.46601	4.672652	56.391937	19.56005	24.701506	4.690447	55.983643	19.727497	-1.2291881	0.5404715	3.5084329	-8.160782	-24.730968	0.0037828467	0.0038862072	0.010475169	3695.329171180725
51	29.516214	3.5981355	36.03156	26.224985	36.874096	2.5953176	39.744705	33.414494	1000.0	1000.0	255000	24.439058	4.618229	55.459232	19.577368	24.439058	4.6182265	55.269634	19.554775	24.672775	4.6345096	55.723244	19.62959	-1.2297326	0.5350733	2.9578032	-7.6488714	-24.704046	0.0035410316	0.0037350534	0.009771117	3762.4603044986725
52	29.45466	2.0113616	32.965508	27.071857	37.903755	0.5191234	38.768574	37.10208	1000.0	1000.0	260000	24.432533	4.5982475	55.51256	19.389826	24.432531	4.598236	56.128338	19.617304	24.667639	4.6153297	55.842724	19.756454	-1.229121	0.53847843	3.4076858	-7.1346445	-24.697433	0.0035895018	0.0036718445	0.0097496	3828.7781760692596
53	31.700806	1.4661934	34.238987	30.308561	38.581184	1.4535152	40.494774	36.56428	1000.0	1000.0	265000	24.441988	4.5872493	55.35218	19.290754	24.44196	4.587255	55.614643	19.55365	24.678204	4.605394	55.613846	19.919725	-1.2299328	0.5375317	2.9708486	-9.67857	-24.707277	0.003516276	0.0036201507	0.00968602	3893.3964216709137
54	29.429785	2.6399214	34.32161	26.78392	37.792297	1.4084277	39.572803	35.850925	1000.0	1000.0	270000	24.43645	4.5397944	55.853485	19.419525	24.436453	4.5398054	55.99746	19.581429	24.672155	4.555655	56.4394	19.787783	-1.2341387	0.5286132	3.280701	-7.050971	-24.70116	0.0034533485	0.0035806648	0.009579087	3960.5730991363525
55	30.837269	1.7117795	32.863327	28.04308	38.182064	2.007854	40.4938	35.499138	1000.0	1000.0	275000	24.4642	4.50884	55.705555	19.645527	24.464191	4.508851	55.932808	19.571419	24.699766	4.524803	56.234547	20.073235	-1.2318135	0.5353131	3.3123105	-7.9177547	-24.728891	0.0035239025	0.003505853	0.009544302	4027.995536327362
56	31.534313	1.6799617	34.3261	29.132349	39.42887	0.691253	40.501396	38.52666	1000.0	1000.0	280000	24.445072	4.460277	55.63427	19.619251	24.445044	4.460282	55.956837	19.649359	24.680443	4.475445	55.89093	19.818983	-1.2340317	0.5307263	2.9969592	-8.118954	-24.709475	0.0035884983	0.0036730228	0.009966511	4093.3618669509888
57	30.344152	0.93079114	31.836811	28.91382	39.062473	0.7607241	40.26352	38.154285	1000.0	1000.0	285000	24.458162	4.4527507	54.968678	19.536194	24.458162	4.452769	55.235744	19.59093	24.693636	4.4675984	55.16652	19.886276	-1.2351778	0.5294151	4.067891	-8.426526	-24.722412	0.0034469448	0.0035788857	0.009580332	4160.296723604202
58	31.110846	1.8264164	33.18233	27.78982	36.576122	1.0602887	38.00868	35.104	1000.0	1000.0	290000	24.46071	4.409174	54.998703	19.684475	24.46071	4.4091544	55.229893	19.72829	24.696753	4.4222665	55.371284	20.099802	-1.2360038	0.5269268	3.0949354	-9.241531	-24.724518	0.0032266083	0.0033322456	0.009006602	4234.232732772827
59	29.115154	2.416124	32.132126	25.067694	39.263508	2.156092	41.675182	36.340984	1000.0	1000.0	295000	24.47376	4.3940163	55.158173	19.773867	24.473742	4.3940535	55.10762	19.769405	24.709229	4.407043	55.289944	20.136572	-1.2350543	0.5266158	3.0411294	-7.6206512	-24.737703	0.0035724014	0.0036656768	0.009803332	4308.56907248497
60	28.947123	1.8060702	31.996666	26.385353	35.33537	1.8402467	37.874355	32.904713	1000.0	1000.0	300000	24.491625	4.408362	56.091915	19.7927	24.491625	4.408369	56.0038	19.642809	24.726603	4.4231143	56.12909	20.045732	-1.2354424	0.5236476	3.0563807	-8.087477	-24.755718	0.0033006377	0.0033657784	0.008926526	4381.981987953186
61	30.135834	3.1316783	34.681305	25.78084	38.362755	0.90229315	39.634953	37.09251	1000.0	1000.0	305000	24.44933	4.343006	56.02209	19.90892	24.449327	4.3429985	56.044132	19.682535	24.684963	4.3561835	56.61648	20.108368	-1.2370815	0.5227051	3.395987	-8.192491	-24.712683	0.0033501633	0.003412469	0.00923738	4455.413851737976
