Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
152	10658.768	254.13551	10974.008	10390.166	10398.564	272.733	10808.661	9988.242	1000.0	1000.0	760000	723.037	185.35825	934.6375	-365.0702	723.03503	185.35461	934.7814	-351.28363	721.49725	184.42421	932.9824	-354.14694	6.936245	4.952373	69.62965	-13.128273	-723.66614	31.90055	33.03123	26.678085	10665.45918750763
153	8308.732	3581.28	10237.758	1152.3844	10429.922	2083.5889	11341.353	4200.0874	1000.0	1000.0	765000	723.8688	187.9824	940.44476	-398.15503	723.8699	187.97523	942.95844	-409.58154	722.37115	187.02997	944.3196	-439.28522	7.0007987	4.9487596	70.99784	-10.971954	-724.4927	31.889847	32.580986	25.995909	10738.223357439041
154	10361.861	303.00287	10908.397	10086.462	7430.618	3791.9612	10913.55	1018.8713	1000.0	1000.0	770000	726.4496	187.08467	944.9663	-529.8684	726.44916	187.0865	952.7284	-362.84283	724.91486	186.13617	941.2315	-346.83978	6.876163	4.8811812	60.532166	-12.288456	-727.033	33.31663	33.55832	27.402006	10808.525341510773
155	10164.166	412.55746	10694.544	9439.035	11598.622	193.02492	11887.791	11334.133	1000.0	1000.0	775000	727.62177	186.49863	946.1032	-435.76248	727.62164	186.49695	954.38544	-551.51807	726.0424	185.57028	940.1085	-536.70984	6.882895	4.8764963	74.59329	-12.174448	-728.1818	33.223675	33.3291	27.440168	10878.426722049713
156	10329.559	576.5381	10833.237	9248.503	11402.741	230.69826	11932.066	11149.906	1000.0	1000.0	780000	727.64325	187.19318	949.7614	-391.91	727.64355	187.19313	955.5471	-407.73553	726.0234	186.25978	946.5358	-424.18777	7.023432	4.92976	71.69739	-12.193677	-728.2298	33.85629	34.336643	27.683075	10949.330951452255
157	9974.191	1441.4894	11078.611	7137.749	10441.243	2102.5857	11538.645	4208.2437	1000.0	1000.0	785000	728.6979	187.0449	943.706	-554.3227	728.6965	187.04085	951.0012	-373.67685	727.16064	186.09518	945.7547	-489.5251	7.0812273	4.9993935	57.505863	-12.392977	-729.3271	31.819746	32.67499	27.460325	11019.480977535248
158	8446.229	3937.907	10710.977	603.86035	11166.139	170.80011	11429.012	10914.525	1000.0	1000.0	790000	728.736	188.2508	943.8956	-407.0362	728.73627	188.2361	952.1096	-470.73315	727.14307	187.29472	944.9556	-516.6759	6.85234	4.9105105	59.795406	-12.850676	-729.30273	30.647482	33.242554	26.370434	11091.50927901268
159	10237.016	592.88513	10768.873	9200.772	9337.695	2573.3818	10864.213	3132.798	1000.0	1000.0	795000	729.67645	188.00804	943.59	-485.29474	729.6772	188.00885	945.3212	-467.2035	728.1255	187.0848	939.6995	-407.64883	6.963894	4.925949	68.45279	-12.223308	-730.28094	32.692265	32.32797	27.56157	11161.316005706787
160	10692.904	110.83362	10865.203	10520.41	7949.2134	3075.355	10177.536	1482.5748	1000.0	1000.0	800000	730.5561	189.07507	946.1734	-359.2879	730.5566	189.08427	950.03577	-385.65192	728.9898	188.16664	951.7905	-369.2692	7.02609	4.9276266	67.67205	-12.095418	-731.158	30.911179	30.05315	25.717958	11230.742682933807
161	10250.849	430.17487	10660.406	9662.337	10852.291	123.50809	10991.478	10549.656	1000.0	1000.0	805000	732.9553	188.4155	942.7357	-604.3927	732.95557	188.4058	944.6498	-432.87042	731.35095	187.50883	942.7645	-547.1413	6.9952865	4.9460416	79.89909	-11.0177555	-733.56287	35.33968	35.688473	29.825031	11302.080487728119
162	10513.953	275.0974	10779.167	10112.728	8934.876	2827.3628	11015.844	1760.5939	1000.0	1000.0	810000	733.2982	189.19563	949.5921	-530.6489	733.29846	189.19235	948.34985	-491.4545	731.7414	188.31076	946.15576	-506.42133	6.971274	4.9768915	64.77199	-13.024042	-733.8707	30.776518	31.552225	25.825985	11373.320229291916
163	8856.778	3650.4917	10804.628	1564.4308	10088.12	1526.6344	10937.263	6068.29	1000.0	1000.0	815000	732.6899	190.52345	950.90393	-538.7323	732.6904	190.52202	951.75214	-579.78064	731.0672	189.59027	938.0938	-522.05865	7.0074673	4.9505754	66.871506	-11.224307	-733.2707	33.560276	34.057377	27.98603	11446.809038162231
164	10533.35	215.18602	10838.211	10200.063	11439.58	241.18025	11897.374	11076.773	1000.0	1000.0	820000	734.5666	190.17413	947.5798	-554.7432	734.5651	190.1795	952.04126	-554.60297	733.02985	189.31255	949.6929	-609.49457	7.0506744	4.9003916	59.49513	-13.689212	-735.14874	30.9457	30.302254	25.998383	11520.56896328926
165	10626.4795	409.22107	11112.337	10020.446	10920.352	188.49133	11191.956	10588.65	1000.0	1000.0	825000	737.2535	191.34431	957.9547	-622.37494	737.25366	191.34209	957.8887	-655.1911	735.72125	190.48022	957.67914	-648.1123	6.969092	4.8893714	57.745922	-13.240297	-737.8042	31.031181	31.486387	26.515125	11592.213847875595
166	10373.33	423.66614	10835.947	9576.698	10219.872	2246.8513	11258.082	3493.5432	1000.0	1000.0	830000	738.0979	192.26988	951.1824	-641.4984	738.0967	192.27942	953.6112	-711.65265	736.509	191.38498	946.93866	-627.6351	6.9182043	4.848249	65.19243	-12.627205	-738.6315	31.166304	30.596262	26.746187	11662.55177807808
167	10377.651	311.8948	10729.071	9989.387	11255.929	220.97705	11701.372	10967.851	1000.0	1000.0	835000	739.6238	190.61693	956.79114	-699.94147	739.6219	190.62059	959.8572	-701.4147	738.0139	189.70992	960.23834	-671.6568	7.0819616	4.90485	73.80393	-13.675322	-740.162	34.090057	35.501007	27.963375	11733.071777820587
168	10374.61	366.2141	11016.669	9972.066	11535.501	257.27344	11893.318	11040.578	1000.0	1000.0	840000	740.5222	189.35912	959.648	-648.38226	740.52264	189.35811	963.89777	-684.64923	738.93726	188.45421	960.44763	-660.5765	7.0629396	4.9061766	63.410393	-12.968519	-741.1276	33.22541	33.0634	27.6485	11803.067049264908
169	10605.885	475.28604	11125.218	9751.938	11052.963	423.74326	11468.395	9912.81	1000.0	1000.0	845000	740.96716	188.54268	957.3603	-560.94037	740.9695	188.53014	959.5198	-579.7592	739.4044	187.62524	954.4148	-664.5527	7.001828	4.8685284	64.93593	-11.220527	-741.5528	31.602146	32.627495	26.757998	11872.496028900146
170	8667.897	2719.03	10973.081	3778.2869	10010.617	2797.2876	11658.953	2789.8462	1000.0	1000.0	850000	741.25415	187.94893	954.405	-469.21033	741.25433	187.94525	955.6417	-481.6363	739.6055	187.01495	946.95355	-466.76318	6.9476786	4.880676	67.74854	-12.482835	-741.75806	31.244581	31.105122	25.728048	11942.63180232048
171	10197.392	807.7955	10803.566	8614.587	10891.631	182.27219	11156.267	10580.572	1000.0	1000.0	855000	739.80585	189.4912	952.2325	-497.94006	739.8062	189.48808	949.9127	-521.8958	738.1906	188.57089	948.5186	-520.36096	6.8611035	4.833313	60.764988	-13.583075	-740.3479	29.738277	31.137987	26.112522	12012.189600229263
172	10382.005	498.4352	11118.074	9576.575	10027.718	2323.3184	11463.231	4409.9077	1000.0	1000.0	860000	740.5138	188.39012	952.21356	-500.27057	740.514	188.39047	952.0082	-527.97626	738.8378	187.48553	947.66125	-551.20886	7.0118823	4.8456016	69.17708	-11.652391	-741.038	33.235992	34.098824	27.288488	12082.427368402481
173	9995.849	1202.5101	10750.172	7597.6533	11338.346	208.58244	11607.705	10985.175	1000.0	1000.0	865000	741.7125	188.32397	959.9038	-458.21854	741.7119	188.33061	967.1692	-460.28378	740.10284	187.42165	957.394	-497.41138	6.9157295	4.8514047	57.15733	-13.9136505	-742.2614	32.47597	31.305485	27.379534	12152.166931152344
174	10538.795	131.97984	10773.847	10388.291	11218.705	230.7114	11514.592	10919.783	1000.0	1000.0	870000	741.87494	188.27586	951.91547	-472.41498	741.8752	188.27213	956.102	-517.35016	740.2223	187.33011	954.02747	-508.3253	7.085888	4.951369	82.39577	-15.553694	-742.4388	35.28098	37.0702	30.437025	12222.199807405472
175	10569.248	722.1854	11274.569	9326.342	10846.22	127.517715	11063.893	10566.904	1000.0	1000.0	875000	743.4123	188.15402	957.7888	-531.9328	743.4108	188.1623	961.83215	-522.6735	741.8269	187.27937	958.28314	-512.1374	7.0744004	4.893786	75.739456	-12.799303	-743.9329	30.340244	30.50518	26.719809	12293.045316696167
176	10063.617	481.96454	10795.92	9530.228	11423.612	186.50264	11791.504	11179.7295	1000.0	1000.0	880000	744.8573	188.43839	963.2671	-572.3108	744.8561	188.44072	965.05994	-699.7305	743.2504	187.5397	960.4432	-739.6978	7.139802	4.955632	71.427734	-12.089273	-745.3945	32.735405	33.63685	27.85187	12362.45685005188
177	10390.614	503.31854	11169.8125	9659.286	10194.81	2974.8127	11477.589	1292.5691	1000.0	1000.0	885000	744.83777	188.1755	961.0566	-514.58746	744.8394	188.17911	961.3947	-494.52792	743.225	187.2813	954.94885	-526.26263	7.1828594	4.8535743	60.75432	-12.864309	-745.3525	32.370193	31.40235	26.99396	12435.137690067291
178	10948.106	452.61243	11592.602	10192.392	10391.604	150.07626	10593.023	10159.422	1000.0	1000.0	890000	746.55225	188.6775	963.00006	-620.28876	746.55194	188.67905	965.7431	-638.8621	744.98505	187.81091	959.81396	-657.5438	7.093848	4.867034	82.49846	-13.217254	-747.0437	27.645212	27.935596	24.558754	12511.190091848373
179	10089.557	704.8782	11021.251	8899.965	10943.68	992.50903	11473.744	7995.6855	1000.0	1000.0	895000	748.6522	188.19264	962.1654	-525.82776	748.6524	188.18773	972.2064	-562.1392	747.0633	187.27803	959.3003	-489.23108	7.122998	4.914763	64.62371	-11.226888	-749.1806	35.16276	35.563156	26.78526	12585.472071170807
180	10978.267	226.10757	11331.488	10685.1	11549.588	132.17226	11751.929	11272.873	1000.0	1000.0	900000	749.6029	187.48453	957.33545	-739.17596	749.60345	187.48764	961.86505	-713.83136	747.996	186.56076	953.76056	-692.26715	7.0781407	4.931797	68.25078	-13.178087	-750.1435	32.1379	32.216305	25.819511	12655.439028263092
181	10643.864	133.97205	10818.227	10429.361	11358.152	139.9046	11520.503	11013.806	1000.0	1000.0	905000	750.71185	187.0261	967.58716	-486.3858	750.7125	187.01863	978.1579	-496.19516	749.1091	186.08139	957.03577	-561.1932	7.154395	4.9473896	76.56456	-13.691996	-751.20715	34.09804	34.90818	26.675453	12726.002193689346
182	8517.557	2733.5806	11026.169	4575.5	10855.786	2049.8728	11908.665	4734.951	1000.0	1000.0	910000	749.86816	188.1829	960.0236	-406.10114	749.8684	188.18314	963.4718	-561.9442	748.2145	187.2719	958.26227	-484.11835	7.1061754	4.859589	61.738052	-13.484552	-750.3334	30.739574	31.901356	27.15536	12795.688499689102
183	10806.752	319.69287	11212.793	10436.298	11393.774	115.89902	11607.968	11165.913	1000.0	1000.0	915000	749.8948	188.84364	963.1783	-504.8869	749.89557	188.84569	966.1915	-457.39334	748.2685	187.9413	961.6699	-468.4036	7.1063676	4.87511	63.10051	-12.864834	-750.3427	32.460617	32.886917	25.673946	12865.094475030899
184	11121.494	121.62428	11284.038	10936.413	10716.469	147.59875	10974.707	10444.114	1000.0	1000.0	920000	752.5216	187.44272	962.5496	-410.20273	752.52155	187.43443	961.32935	-415.4691	750.8971	186.52278	955.95593	-473.69135	7.037789	4.839437	67.350716	-16.259386	-753.0157	34.824306	35.571594	27.586681	12935.091042995453
185	11021.304	345.49814	11286.088	10363.032	11363.832	177.16054	11776.369	11090.179	1000.0	1000.0	925000	752.9954	188.03978	968.80444	-411.74762	752.99603	188.04042	968.1447	-428.1597	751.3827	187.12535	964.6657	-386.62634	7.0252485	4.8225155	71.26239	-11.883723	-753.4601	33.786625	33.494606	26.325087	13005.01485490799
186	10957.89	266.32578	11449.515	10668.51	11340.301	254.79518	11755.413	10873.799	1000.0	1000.0	930000	755.0143	186.9236	965.53876	-347.10208	755.01434	186.92342	969.2689	-412.0127	753.40894	186.01732	965.33203	-386.8445	7.1049085	4.79531	66.24213	-11.659472	-755.47894	32.35447	31.949924	25.715523	13077.361657619476
187	10900.557	207.06868	11195.565	10639.264	11344.843	173.17241	11596.76	11001.019	1000.0	1000.0	935000	756.37256	187.30089	970.15186	-376.02954	756.3708	187.30879	966.0423	-335.45694	754.77484	186.40132	967.5666	-438.64246	7.1263523	4.827699	67.59965	-12.809874	-756.8054	30.015957	30.403376	25.14578	13149.43148469925
188	10924.452	236.86537	11164.476	10480.94	11309.76	136.29034	11612.423	11080.851	1000.0	1000.0	940000	758.29926	186.83371	974.195	-341.36676	758.29803	186.83313	967.75464	-379.42957	756.75006	185.92902	970.3796	-348.38834	7.110961	4.8331733	69.350464	-15.483988	-758.74115	29.8514	31.237778	25.529375	13225.050498485565
189	8882.982	3786.4192	11120.733	1324.5654	11392.6	99.64883	11514.744	11244.588	1000.0	1000.0	945000	758.48676	186.39667	971.2671	-326.82022	758.48584	186.40352	973.2245	-351.9395	756.8316	185.48477	971.3738	-418.78772	7.017877	4.857549	76.892845	-13.401467	-758.9645	35.746	35.191933	26.84797	13296.652906417847
190	10815.794	246.14748	11151.001	10393.283	10939.916	181.34871	11132.391	10497.91	1000.0	1000.0	950000	759.9919	186.97188	974.5461	-363.99658	759.9911	186.9656	975.0291	-419.2314	758.3938	186.06433	966.47797	-477.7823	7.110737	4.8919635	62.113026	-12.289496	-760.4719	32.689342	34.65034	26.8871	13367.107430458069
191	10809.584	206.81477	11046.573	10425.133	10609.157	1592.9504	11300.143	5845.079	1000.0	1000.0	955000	761.1812	187.04446	970.1474	-386.32306	761.18195	187.03384	969.2081	-454.29333	759.5692	186.13379	969.45447	-407.7139	6.9566364	4.8655257	68.790794	-14.303637	-761.634	31.384737	32.84062	27.116013	13439.004045009613
192	9088.237	1996.1061	10887.994	6342.7515	11250.567	204.76381	11602.786	10962.856	1000.0	1000.0	960000	760.0681	188.6952	971.13635	-492.93143	760.0685	188.69456	967.03894	-488.8025	758.34106	187.7818	968.05023	-531.7618	7.107496	4.868534	76.96352	-11.0648	-760.5121	37.732986	36.69865	28.358313	13509.752515554428
193	10978.564	43.378326	11035.341	10935.652	10556.736	210.91096	10816.504	10098.985	1000.0	1000.0	965000	759.8325	187.30972	973.2343	-300.3919	759.83356	187.30287	972.6907	-372.98865	758.1655	186.40804	967.0673	-333.90875	7.097996	4.8295755	71.08192	-11.438408	-760.24805	29.739857	30.701132	25.424732	13579.651219367981
194	10772.548	614.646	11347.009	9588.46	11144.351	184.04796	11502.749	10838.549	1000.0	1000.0	970000	759.7012	188.58624	977.3578	-552.9612	759.7008	188.58543	975.58124	-476.42242	758.0058	187.70091	982.1635	-673.8206	7.13096	4.929476	78.12843	-12.1606045	-760.1577	32.743183	34.13136	26.350746	13650.598234653473
195	10213.021	1283.5394	11217.5205	7687.9995	11032.876	179.67291	11320.665	10740.332	1000.0	1000.0	975000	760.39154	188.2718	976.69586	-431.3912	760.3932	188.2774	981.9531	-417.30637	758.6772	187.36937	972.3052	-574.7121	7.0835505	4.913681	67.26721	-13.827703	-760.8575	34.792305	34.11934	27.419388	13721.85820889473
196	10506.921	311.81406	10836.766	9991.207	11555.927	308.718	11935.284	10823.995	1000.0	1000.0	980000	759.2701	187.95705	985.1213	-510.25757	759.2709	187.94539	983.0887	-823.7995	757.4986	187.03023	974.19824	-627.6149	6.9958754	4.893711	66.02978	-12.814007	-759.6883	34.77249	36.472725	29.267788	13793.611134052277
197	10122.479	1290.6641	10890.357	7544.908	10435.715	1890.0454	11283.234	4778.775	1000.0	1000.0	985000	757.7724	188.48904	969.15796	-730.5612	757.7738	188.4804	970.116	-806.9341	756.0677	187.60199	968.8569	-776.1735	7.0278273	4.883467	67.70362	-14.641108	-758.22345	33.325256	31.881363	27.188196	13864.633086204529
198	10648.799	381.52127	11060.9795	10021.016	9372.989	1514.263	10134.885	4853.3335	1000.0	1000.0	990000	760.43243	187.63678	977.01434	-614.5163	760.43384	187.63364	981.7048	-864.76666	758.81195	186.72914	975.4756	-708.5407	7.0918126	4.9158196	65.73095	-13.560667	-760.9189	33.655483	33.73944	27.16911	13936.134020328522
199	10480.88	678.4654	10929.166	9131.311	11577.151	188.33008	11768.588	11132.771	1000.0	1000.0	995000	762.5815	186.90802	974.56616	-576.5591	762.58136	186.90518	978.70233	-594.6138	760.90564	186.03874	974.4649	-568.8579	7.01232	4.89705	78.35309	-15.986171	-763.0132	32.412956	33.062923	27.887732	14009.130331516266
200	10876.0625	246.58864	11332.349	10642.531	7745.9595	2638.873	9625.161	2581.1948	1000.0	1000.0	1000000	762.8627	187.95276	973.269	-677.5766	762.85956	187.96013	973.3791	-721.83246	761.1208	187.05957	972.41644	-745.0175	7.0436335	4.8661456	74.03952	-15.933776	-763.3541	37.36296	37.159805	30.944374	14080.914963006973
201	10353.446	758.76373	11086.199	8885.232	11609.621	209.7731	11940.224	11305.357	1000.0	1000.0	1005000	764.31866	187.14966	978.4334	-767.4189	764.3205	187.15172	976.7033	-790.378	762.5796	186.27274	971.69635	-738.51776	7.219674	4.9143467	70.22422	-13.363844	-764.7484	37.443542	35.99032	30.755987	14152.554293870926
202	10638.654	253.55089	10959.039	10303.076	10818.696	171.61192	11228.585	10664.726	1000.0	1000.0	1010000	766.69025	185.61191	977.8375	-541.86066	766.68896	185.62057	982.0893	-653.92096	764.951	184.76392	970.39404	-894.17596	7.090865	4.8426356	73.83799	-12.850293	-767.11554	38.483875	37.037083	29.24284	14225.811319828033
203	10604.759	289.30728	10913.454	10120.569	11071.244	169.9272	11248.478	10687.7	1000.0	1000.0	1015000	770.1753	181.35367	977.4807	-689.541	770.1754	181.36494	976.75867	-995.3266	768.3718	180.51578	973.818	-616.0177	7.2001767	4.860373	72.1949	-12.355416	-770.5267	36.450935	35.65665	28.975883	14298.90517115593
204	9534.35	2102.321	10849.642	5364.01	10347.331	2725.9263	11595.172	2191.9363	1000.0	1000.0	1020000	772.6158	175.38159	979.4531	-527.93036	772.61523	175.37956	977.4295	-623.0107	770.8026	174.62292	974.9529	-546.62823	7.1746216	4.7543154	67.134766	-12.605512	-772.9158	35.037907	35.120342	27.321056	14369.12106513977
205	10670.271	326.69434	11199.858	10192.031	11594.005	205.61115	12055.326	11363.318	1000.0	1000.0	1025000	774.5493	174.19821	976.55365	-437.15723	774.5504	174.19937	974.29047	-392.67032	772.7601	173.46565	968.68866	-394.66342	7.245647	4.7944736	71.55887	-16.645573	-774.8346	33.05371	33.171494	27.10755	14439.512380599976
206	10961.9	293.28415	11247.455	10543.953	10101.338	287.99173	10497.139	9548.01	1000.0	1000.0	1030000	777.21173	174.15434	980.9295	-503.0973	777.2082	174.16737	977.3703	-540.12866	775.37274	173.4617	971.6557	-320.40094	7.2749567	4.723461	72.842575	-12.435812	-777.512	35.975647	36.78394	26.653938	14512.236444950104
207	10544.447	740.3905	11443.308	9310.534	10899.342	208.93756	11317.513	10607.676	1000.0	1000.0	1035000	779.2183	173.30617	977.3994	-424.6046	779.21796	173.30908	978.86365	-425.53732	777.4004	172.64766	973.88275	-385.05365	7.1477346	4.7152123	81.29473	-13.842254	-779.4493	32.708363	32.75373	26.05649	14583.645574569702
208	10713.928	290.06693	10966.431	10297.026	11245.211	149.5671	11491.471	10925.751	1000.0	1000.0	1040000	782.78357	172.52823	977.06885	-469.64374	782.7845	172.52495	977.3591	-445.0734	780.94775	171.89598	982.3154	-446.00357	7.276787	4.7631493	59.56682	-12.895523	-783.0005	32.678345	32.103962	25.773165	14654.315326213837
209	10647.966	325.2645	11064.191	10185.652	11694.889	278.4079	11996.345	11029.323	1000.0	1000.0	1045000	784.7691	172.17883	981.8733	-454.44647	784.7672	172.18607	983.67566	-465.20688	782.86444	171.54968	979.7437	-510.13382	7.225234	4.7317247	62.047596	-14.321394	-784.9762	36.079777	35.163536	28.0692	14725.825761556625
210	8687.869	4113.143	11134.006	477.99973	11080.701	194.09468	11313.723	10717.849	1000.0	1000.0	1050000	786.0822	175.00343	984.1588	-465.67136	786.082	175.0048	988.74005	-510.72476	784.2617	174.4064	977.533	-405.56778	7.095964	4.778135	61.287857	-12.391391	-786.2698	32.482414	34.124733	25.765747	14800.332840204239
211	10989.196	128.5297	11202.263	10815.769	11710.207	245.85646	12249.024	11323.602	1000.0	1000.0	1055000	789.6331	174.4607	996.27625	-418.97302	789.6317	174.46126	986.9127	-476.5432	787.8061	173.901	984.8066	-500.056	7.2222257	4.7743673	70.70859	-12.167837	-789.8244	30.668856	31.300194	25.849827	14874.989080429077
212	11005.72	348.48923	11419.623	10449.389	11354.319	185.94583	11583.658	10952.699	1000.0	1000.0	1060000	790.87335	175.66211	992.9509	-585.85956	790.873	175.66237	986.20483	-486.75928	788.86536	175.11984	988.4367	-588.02704	7.20259	4.729212	62.161816	-12.16223	-791.05164	37.536484	37.77663	28.7244	14949.891814231873
213	9306.619	2241.2593	11236.778	5183.6953	10978.377	440.15176	11574.148	10352.702	1000.0	1000.0	1065000	791.81287	176.22725	989.08856	-679.6366	791.811	176.2345	981.2301	-815.4252	789.8837	175.6796	979.1477	-669.6252	7.3219047	4.7200875	67.77665	-14.475184	-791.9783	34.63491	34.96819	27.649813	15023.438118696213
214	10753.967	668.8017	11509.571	9575.344	11848.05	90.3081	11934.3955	11660.873	1000.0	1000.0	1070000	792.47656	175.72452	983.93994	-638.3661	792.4756	175.72917	983.6682	-801.4936	790.5071	175.14496	979.16394	-744.4571	7.2351446	4.7315283	74.87964	-12.840532	-792.5755	33.55632	33.368	26.801105	15095.00890302658
215	10363.316	975.84766	11059.813	8517.405	11929.781	108.10777	12076.295	11786.566	1000.0	1000.0	1075000	794.2407	174.77606	984.65326	-551.8135	794.23755	174.78746	984.8864	-717.23987	792.24066	174.20053	990.0979	-688.75885	7.2355566	4.7225165	69.30823	-17.189209	-794.3937	38.237244	38.815063	29.34825	15166.22401881218
216	10705.762	458.4811	11467.584	10085.731	11765.561	223.37286	11999.881	11430.371	1000.0	1000.0	1080000	793.421	176.33606	987.70984	-755.8074	793.421	176.33647	985.3652	-799.3894	791.38995	175.74126	985.14026	-694.16504	7.2766986	4.830896	67.738556	-11.237036	-793.53864	39.678295	40.661808	29.197563	15239.582525730133
217	11056.064	271.76883	11459.854	10607.874	11083.407	2382.0974	12072.045	3946.4917	1000.0	1000.0	1085000	795.3392	174.05267	991.46826	-403.23828	795.3401	174.0597	985.27637	-818.9759	793.31714	173.46991	981.6112	-508.9273	7.281592	4.828844	76.65241	-14.675657	-795.4098	34.1049	34.51782	29.80758	15311.929582595825
218	9834.828	1965.0162	11281.925	5952.636	11661.089	168.87767	11875.544	11415.6	1000.0	1000.0	1090000	796.7117	173.68239	988.17676	-423.50992	796.7132	173.67813	986.65686	-517.6616	794.67053	173.12294	982.7641	-516.3158	7.1424336	4.777303	58.57234	-11.852659	-796.7608	35.118893	34.74768	28.636887	15383.798306703568
219	10458.693	1097.198	11255.013	8299.308	11566.043	274.29385	12020.49	11139.091	1000.0	1000.0	1095000	799.25055	170.72797	983.2927	-534.1813	799.2528	170.7202	984.6783	-446.99927	797.27295	170.19354	984.4466	-475.37088	7.3396764	4.7636547	56.116684	-12.886239	-799.3217	33.002674	32.542843	27.083107	15456.63356924057
220	10301.359	1194.8735	11215.571	7987.1973	10479.315	1990.0248	11796.037	5027.8594	1000.0	1000.0	1100000	801.0	171.48528	995.5943	-419.10764	801.00024	171.48624	995.9718	-472.97852	798.96814	170.92354	985.6083	-426.6026	7.3265824	4.8022637	70.39349	-12.133484	-801.0395	34.13008	34.76069	27.556206	15529.862491607666
221	11110.084	319.1828	11461.583	10711.289	11493.145	145.00505	11733.222	11243.003	1000.0	1000.0	1105000	803.91644	171.09445	989.2354	-552.4269	803.9164	171.09413	987.462	-459.95724	801.9491	170.57875	984.6539	-537.6932	7.2325735	4.650276	68.04689	-13.943819	-803.9779	32.163208	32.83303	26.314806	15602.491102457047
222	9552.971	2137.224	10879.647	5300.2817	11529.642	203.71004	11816.834	11199.7705	1000.0	1000.0	1110000	805.2001	172.68387	994.8502	-677.48114	805.19763	172.69492	993.7478	-717.2152	803.0951	172.15977	984.2509	-864.56024	7.1642156	4.6852756	61.959133	-10.990828	-805.2565	40.03909	41.132786	32.34948	15673.603498220444
223	11027.083	236.57645	11454.765	10730.745	10549.243	2794.296	11962.537	2463.5693	1000.0	1000.0	1115000	804.8808	173.4438	995.53064	-679.94196	804.8811	173.44218	990.821	-674.8837	802.7839	172.91763	986.6686	-614.2427	7.246262	4.72309	64.99529	-14.066132	-804.925	36.55259	38.344112	29.065565	15745.072451353073
224	10374.331	1243.5513	11278.557	7910.9854	11800.752	174.23085	12021.111	11416.696	1000.0	1000.0	1120000	805.92535	171.99496	990.6242	-443.77664	805.9266	171.98672	988.74695	-465.9985	803.7814	171.50063	992.49774	-454.02338	7.318419	4.761574	61.811028	-14.025848	-805.9688	37.648113	37.42795	28.957493	15817.302879095078
225	11202.705	333.1989	11557.964	10810.842	11223.469	402.40265	11660.408	10174.123	1000.0	1000.0	1125000	805.7267	173.03654	986.7093	-630.0478	805.72723	173.0394	986.2449	-668.1469	803.6019	172.496	986.05536	-475.72238	7.2459555	4.739088	75.68256	-15.489604	-805.7446	36.922863	35.650585	28.8802	15888.676271677017
226	10920.791	205.29993	11290.415	10694.896	11425.669	253.17647	11779.71	11077.764	1000.0	1000.0	1130000	805.7043	172.5392	990.2704	-439.76334	805.70435	172.52797	992.6907	-414.53708	803.52814	172.00987	987.6811	-591.9195	7.311737	4.765657	75.87415	-11.65903	-805.6676	38.45142	39.19876	30.202925	15959.954494953156
227	11102.374	242.20312	11465.616	10803.623	8923.982	3440.0662	11497.297	2759.2786	1000.0	1000.0	1135000	806.35754	172.84618	986.9012	-417.17422	806.35724	172.84549	992.0426	-580.87555	804.1768	172.35886	984.7953	-460.7154	7.2147493	4.6818743	72.71213	-12.425243	-806.3319	39.0263	40.13488	28.250755	16031.381047725677
228	10981.764	276.31262	11344.949	10719.886	11199.429	153.87753	11406.7295	10915.521	1000.0	1000.0	1140000	806.42505	172.16606	989.52686	-685.14813	806.42444	172.15155	987.4103	-704.364	804.24536	171.65488	988.2281	-549.152	7.423362	4.691935	78.25565	-12.970258	-806.41034	36.85023	39.126846	31.034788	16103.031157970428
229	11076.958	179.72089	11320.21	10879.271	11667.542	166.16562	11931.4	11411.351	1000.0	1000.0	1145000	807.9742	171.63045	992.20966	-337.46286	807.9748	171.62791	991.15015	-372.5972	805.794	171.1161	984.0415	-450.77438	7.257731	4.7056513	58.467186	-13.046604	-807.9006	36.738724	35.830894	27.27035	16177.241943836212
230	10583.214	1085.2825	11337.901	8424.337	11437.746	131.80162	11646.54	11265.332	1000.0	1000.0	1150000	808.33264	171.1676	986.2213	-424.49637	808.3294	171.17102	985.21246	-451.74225	806.1907	170.67255	982.18274	-476.71948	7.2547154	4.683065	61.866886	-12.264471	-808.2206	34.969696	36.68082	27.203691	16254.32447218895
231	10977.729	313.8125	11419.919	10448.034	11906.231	102.00833	12059.946	11759.173	1000.0	1000.0	1155000	809.91437	171.22285	991.04474	-430.3961	809.914	171.23396	991.1464	-401.5602	807.73236	170.75027	986.33594	-467.15155	7.234121	4.7063594	74.29132	-11.67948	-809.79376	35.37996	34.250546	26.199684	16326.387199640274
